State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
West_Bengal,17,1,2019,4,0,4,1,NISITH PRAMANIK,M,BJP,731594,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,47.98,no,54231,3.56,2.33,GEWB121993,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,8th Pass,Education,School Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,2,ADHIKARY PARESH CHANDRA,M,AITC,677363,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,44.43,no,630553,41.36,2.33,AEWB102177,State-based Party (Other State),18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,3,GOBINDA CHANDRA ROY,M,AIFB,46810,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,3.07,yes,18595,1.22,2.33,AEWB102301,State-based Party,3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,Retired Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,4,PIYA ROY CHOWDHURY,F,INC,28215,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,1.85,yes,13725,0.9,2.33,GEWB121996,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,5,NOTA,,NOTA,14490,,1524683,1814200,COOCH BEHAR,SC,,11,84.04,0.95,,7421,0.49,2.33,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,6,NIRMAL KUMAR ROY,M,IND,7069,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,0.46,yes,924,0.06,2.33,GEWB83700,Independents,10809,TRUE,2,INDEPENDENT,10809,"COOCHBEHAR(SC), DISTRICT, COOCHBEHAR",FALSE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,7,HAREKRISHNA SARKAR,M,IND,6145,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,0.4,yes,2068,0.14,2.33,GEWB13854,Independents,10809,TRUE,3,RPI(A),12285,COOCH BEHAR | JALPAIGURI,TRUE,FALSE,0,FALSE,FALSE,TRUE,Doctorate,Education,College Professor or Lecturer,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,8,NARESH CHANDRA ROY,M,IND,4077,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,0.27,yes,903,0.06,2.33,GEWB83698,Independents,10809,TRUE,2,INDEPENDENT,10809,"COOCHBEHAR(SC), DISTRICT, COOCHBEHAR",FALSE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Education,Home Teacher or Tuition,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,9,PRABHAT ROY,M,SUCI(C),3174,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,0.21,yes,1096,0.07,2.33,GEWB121997,State-based Party,8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,10,KANGSA RAJ BARMAN,M,KPPU,2078,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,0.14,yes,143,0.01,2.33,AEWB104069,Local Party,16647,TRUE,2,KPP(UNITED),16647,"COOCHBEHAR(SC), DISTRICT, COOCHBEHAR",FALSE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,11,SUBODH BARMAN,M,AMB,1935,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,0.13,yes,202,0.01,2.33,GEWB83696,Local Party,894,TRUE,2,AB,894,"COOCHBEHAR(SC), DISTRICT, COOCHBEHAR",FALSE,TRUE,0,FALSE,FALSE,TRUE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,1,2019,4,0,4,12,DHANANJOY BARMAN,M,WPOI,1733,SC,1524683,1814200,COOCH BEHAR,SC,,11,84.04,0.11,yes,0,0,2.33,GEWB83701,Local Party,8529,TRUE,2,WPI,8328,"COOCHBEHAR(SC), DISTRICT, COOCHBEHAR",FALSE,FALSE,0,TRUE,FALSE,TRUE,Post Graduate,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,2,2019,4,0,4,1,JOHN BARLA,M,BJP,750804,ST,1380217,1648383,ALIPURDUARS,ST,,7,83.73,54.4,no,243989,17.68,2.33,AEWB100348,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,8th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
West_Bengal,17,2,2019,4,0,4,2,DASRATH TIRKEY,M,AITC,506815,ST,1380217,1648383,ALIPURDUARS,ST,,7,83.73,36.72,no,452805,32.81,2.33,GEWB13872,State-based Party (Other State),18228,TRUE,2,AITC,18228,ALIPURDUARS,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Politics,Party Worker,,,Lok Sabha Election (GE)
West_Bengal,17,2,2019,4,0,4,3,MILI ORAON,F,RSP,54010,ST,1380217,1648383,ALIPURDUARS,ST,,7,83.73,3.91,yes,26583,1.93,2.33,GEWB121998,State-based Party,12053,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,Household,,,Lok Sabha Election (GE)
West_Bengal,17,2,2019,4,0,4,4,MOHANLAL BASUMATA,M,INC,27427,ST,1380217,1648383,ALIPURDUARS,ST,,7,83.73,1.99,yes,6252,0.45,2.33,GEWB121999,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Education,School Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,2,2019,4,0,4,5,NOTA,,NOTA,21175,,1380217,1648383,ALIPURDUARS,ST,,7,83.73,1.53,,9657,0.7,2.33,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
West_Bengal,17,2,2019,4,0,4,6,PRASEN JAYANT KINDO,M,IND,11518,ST,1380217,1648383,ALIPURDUARS,ST,,7,83.73,0.83,yes,7215,0.52,2.33,GEWB122000,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
West_Bengal,17,2,2019,4,0,4,7,GERGORY TRIKEY,M,IND,4303,ST,1380217,1648383,ALIPURDUARS,ST,,7,83.73,0.31,yes,138,0.01,2.33,GEWB122001,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,2,2019,4,0,4,8,RABICHAN RABHA,M,SUCI(C),4165,ST,1380217,1648383,ALIPURDUARS,ST,,7,83.73,0.3,yes,0,0,2.33,GEWB122002,State-based Party,8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,1,Dr. JAYANTA KUMAR ROY,M,BJP,760145,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,50.65,no,184004,12.26,2.44,GEWB122003,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,2,BIJOY CHANDRA BARMAN,M,AITC,576141,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,38.39,no,499975,33.31,2.44,GEWB13900,State-based Party (Other State),18228,TRUE,2,AITC,18228,JALPAIGURI,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Retired or Pension,Retired Teacher,Education,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,3,BHAGIRATH CHANDRA ROY,M,CPM,76166,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,5.07,yes,47604,3.17,2.44,GEWB122004,State-based Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,4,MANI KUMAR DARNAL,M,INC,28562,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,1.9,yes,8634,0.58,2.44,GEWB122005,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,5,NOTA,,NOTA,19928,,1500922,1735464,JALPAIGURI,SC,,12,86.49,1.33,,9071,0.6,2.44,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,6,SUBHASH BISWAS,M,IND,10857,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,0.72,yes,2723,0.18,2.44,AEWB102315,Independents,10809,TRUE,2,IND,10809,JALPAIGURI,TRUE,TRUE,0,FALSE,FALSE,TRUE,5th Pass,Small Business or Self-employed,,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,7,JIBAN KRISHNA MAJUMDER,M,BSP,8134,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,0.54,yes,2039,0.14,2.44,AEWB102303,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Retired or Pension,,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,8,HAREKRISHNA SARKAR,M,IND,6095,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,0.41,yes,1403,0.09,2.44,GEWB13854,Independents,10809,TRUE,3,RPI(A),12285,COOCH BEHAR | JALPAIGURI,TRUE,FALSE,0,FALSE,FALSE,TRUE,Doctorate,Education,"Principal or Administrator, College Professor or Lecturer",,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,9,HARIBHAKTA SARDAR,M,SUCI(C),4692,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,0.31,yes,1279,0.09,2.44,AEWB102305,State-based Party,8082,TRUE,3,SUCI,8082,JALPAIGURI,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,10,SACHIMOHAN BARMAN,M,IND,3413,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,0.23,yes,728,0.05,2.44,GEWB122006,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,Home Teacher or Tuition,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,11,SUBAL CHANDRA ROY,M,KPPU,2685,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,0.18,yes,480,0.03,2.44,GEWB122007,Local Party,16647,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,12,KHUSHI RANJAN MONDAL,M,AMB,2205,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,0.15,yes,306,0.02,2.44,GEWB122008,Local Party,894,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,3,2019,4,0,4,13,RANJIT KUMAR ROY,M,SWJP,1899,SC,1500922,1735464,JALPAIGURI,SC,,12,86.49,0.13,yes,0,0,2.44,GEWB122009,Local Party,12954,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Education,School Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,1,RAJU BISTA,M,BJP,750067,GEN,1267270,1611317,DARJEELING,GEN,,16,78.65,59.19,no,413443,32.62,2.38,GEWB122010,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,Managerial Position,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,2,AMAR SINGH RAI,M,AITC,336624,,1267270,1611317,DARJEELING,GEN,,16,78.65,26.56,no,271438,21.42,2.38,AEWB100357,State-based Party (Other State),18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,Retired Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,3,Sankar Malakar,M,INC,65186,,1267270,1611317,DARJEELING,GEN,,16,78.65,5.14,yes,14662,1.16,2.38,AEWB102346,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,Real Estate or Builder or Developer or Construction,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,4,SAMAN PATHAK,M,CPM,50524,GEN,1267270,1611317,DARJEELING,GEN,,16,78.65,3.99,yes,34551,2.73,2.38,GEWB13925,State-based Party,14635,TRUE,2,CPM,14635,DARJEELING,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Social Work,Activist,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,5,RAJESH SINGH,M,IND,15973,,1267270,1611317,DARJEELING,GEN,,16,78.65,1.26,yes,5254,0.41,2.38,GEWB122013,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,6,NIRODE CHANDRA ADHIKARY,M,IND,10719,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.85,yes,94,0.01,2.38,GEWB122014,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,7,NOTA,,NOTA,10625,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.84,,4130,0.33,2.38,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,8,HARKA BAHADUR CHHETRI,M,AIJAP,6495,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.51,yes,2378,0.19,2.38,GEWB122015,Local Party,24465,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Retired or Pension,Retired Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,9,DIGBIJAY MANDAL,M,IND,4117,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.32,yes,758,0.06,2.38,GEWB122016,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,10,RESEEKA CHETTRI,F,IND,3359,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.27,yes,407,0.03,2.38,GEWB122017,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,11,BHARAT DONG,M,grac,2952,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.23,yes,693,0.05,2.38,GEWB122018,Local Party,16005,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,12,SUDIP MANDAL,M,BSP,2259,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.18,yes,60,0,2.38,AEWB100369,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,13,AJAY DAHAL,M,IND,2199,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.17,yes,521,0.04,2.38,GEWB122020,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Industrialist,Agriculture,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,14,CHRISTOPHER GAHATRAJ,M,IDRP,1678,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.13,yes,139,0.01,2.38,GEWB122021,Local Party,24400,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Religious Occupation,Pastor,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,15,DIPAK KUMAR ROY,M,KPPU,1539,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.12,yes,34,0,2.38,GEWB122022,Local Party,16647,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,16,SUNIL PANDIT,M,RJNP,1505,GEN,1267270,1611317,DARJEELING,GEN,,16,78.65,0.12,yes,56,0,2.38,GEWB13919,Local Party,6501,TRUE,2,RJNP,6501,DARJEELING,TRUE,TRUE,0,FALSE,FALSE,TRUE,8th Pass,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,4,2019,4,0,4,17,TANMAY DUTTA,M,SUCI(C),1449,,1267270,1611317,DARJEELING,GEN,,16,78.65,0.11,yes,0,0,2.38,GEWB121282,State-based Party,8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Politics,Party Worker,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,1,DEBASREE CHAUDHURI,F,BJP,511652,GEN,1277109,1601220,RAIGANJ,GEN,,14,79.76,40.06,no,60574,4.74,3.33,GEWB14657,National Party,1605,TRUE,2,BJP,1605,BURDWAN - DURGAPUR,FALSE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Social Work,NGO,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,2,AGARWAL KANAIALAL,M,AITC,451078,,1277109,1601220,RAIGANJ,GEN,,14,79.76,35.32,no,269043,21.07,3.33,GEWB122023,State-based Party (Other State),18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,3,MD. SALIM,M,CPM,182035,GEN,1277109,1601220,RAIGANJ,GEN,,14,79.76,14.25,yes,98373,7.7,3.33,GEWB73013,State-based Party,14635,TRUE,5,CPM,14635,RAIGANJ,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Politics,Party Worker,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,4,DEEPA DASMUNSI,F,INC,83662,GEN,1277109,1601220,RAIGANJ,GEN,,14,79.76,6.55,yes,69913,5.47,3.33,GEWB13948,National Party,3482,TRUE,3,INC,3482,RAIGANJ,TRUE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Liberal Profession or Professional,Musician or Artist,Salaried Work or Employed,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,5,NOTA,,NOTA,13749,,1277109,1601220,RAIGANJ,GEN,,14,79.76,1.08,,6824,0.53,3.33,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,6,BINOY KUMAR DAS,M,IND,6925,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.54,yes,1871,0.15,3.33,GEWB122024,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,7,MD. SAHAJAN BADSHA,M,IND,5054,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.4,yes,963,0.08,3.33,GEWB122025,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,8,CHURKA MURMU,M,BSP,4091,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.32,yes,822,0.06,3.33,GEWB122026,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,9,LAKSHMAN MURMU,M,APoI,3269,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.26,yes,106,0.01,3.33,GEWB122027,Local Party,880,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,10,KUMARESH SARKAR,M,IND,3163,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.25,yes,204,0.02,3.33,GEWB122028,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,11,AKIK HOSSAIN CHOWDHURY,M,KPPU,2959,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.23,yes,128,0.01,3.33,AEWB100236,Local Party,16647,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,12,SANTHAPAN HASDAK,M,JMM,2831,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.22,yes,193,0.02,3.33,GEWB122029,State-based Party (Other State),4653,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,13,RAJU PAUL,M,IND,2638,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.21,yes,267,0.02,3.33,GEWB122030,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,14,ADVOCATE ANJAY DEBSARMA,M,IND,2371,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.19,yes,739,0.06,3.33,GEWB122031,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
West_Bengal,17,5,2019,4,0,4,15,SUJAN KRISHNA PAUL,M,SUCI(C),1632,,1277109,1601220,RAIGANJ,GEN,,14,79.76,0.13,yes,0,0,3.33,GEWB122032,State-based Party,8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Education,School Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,1,Sukanta Majumdar,M,BJP,539317,,1197849,1431704,BALURGHAT,GEN,,13,83.67,45.02,no,33293,2.78,2.63,GEWB122033,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Doctorate,Education,"School Teacher, College Professor or Lecturer",,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,2,Arpita Ghosh,F,AITC,506024,GEN,1197849,1431704,BALURGHAT,GEN,,13,83.67,42.24,no,433034,36.15,2.63,GEWB13972,State-based Party (Other State),18228,TRUE,2,AITC,18228,BALURGHAT,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Liberal Profession or Professional,Musician or Artist,Small Business or Self-employed,Self-employed,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,3,Ranen Barman,M,RSP,72990,SC,1197849,1431704,BALURGHAT,GEN,,13,83.67,6.09,yes,36207,3.02,2.63,GEWB63397,State-based Party,12053,TRUE,5,RSP,12053,BALURGHAT,TRUE,TRUE,4,FALSE,FALSE,FALSE,10th Pass,Retired or Pension,,Agriculture,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,4,Abdus Sadek Sarkar,M,INC,36783,GEN,1197849,1431704,BALURGHAT,GEN,,13,83.67,3.07,yes,23369,1.95,2.63,GEWB13970,National Party,3482,TRUE,2,AIUDF,795,BALURGHAT,TRUE,FALSE,0,TRUE,FALSE,TRUE,Graduate Professional,Business,,Agriculture,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,5,NOTA,,NOTA,13414,,1197849,1431704,BALURGHAT,GEN,,13,83.67,1.12,,7027,0.59,2.63,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,6,Naran Tudu,M,JMM,6387,,1197849,1431704,BALURGHAT,GEN,,13,83.67,0.53,yes,1437,0.12,2.63,GEWB122034,State-based Party (Other State),4653,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Education,Home Teacher or Tuition,Social Work,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,7,Muslima Khatun,F,IND,4950,,1197849,1431704,BALURGHAT,GEN,,13,83.67,0.41,yes,231,0.02,2.63,GEWB122035,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,8,Bibhuti Tudu,M,IND,4719,,1197849,1431704,BALURGHAT,GEN,,13,83.67,0.39,yes,1399,0.12,2.63,GEWB121285,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,9,Nalin Chandra Murmu,M,BSP,3320,,1197849,1431704,BALURGHAT,GEN,,13,83.67,0.28,yes,20,0,2.63,GEWB122036,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Retired or Pension,Retired Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,10,Ranjit Kumar Mohanta,M,SHS,3300,,1197849,1431704,BALURGHAT,GEN,,13,83.67,0.28,yes,1293,0.11,2.63,GEWB122037,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,,Small Business or Self-employed,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,11,Ranendra Nath Mali,M,BMUP,2007,SC,1197849,1431704,BALURGHAT,GEN,,13,83.67,0.17,yes,244,0.02,2.63,GEWB13969,Local Party,1074,TRUE,2,BMUP,1074,BALURGHAT,TRUE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Retired or Pension,Retired Teacher,,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,12,Nubash Chandra Barman,M,KPPU,1763,,1197849,1431704,BALURGHAT,GEN,,13,83.67,0.15,yes,237,0.02,2.63,GEWB121888,Local Party,16647,TRUE,3,IND,10809,COOCH BEHAR,FALSE,FALSE,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,13,Biren Mahanta,M,SUCI(C),1526,,1197849,1431704,BALURGHAT,GEN,,13,83.67,0.13,yes,177,0.01,2.63,AEWB100470,State-based Party,8082,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Social Work,Advocacy,,,Lok Sabha Election (GE)
West_Bengal,17,6,2019,4,0,4,14,Manas Chakraborty,M,CPIM,1349,,1197849,1431704,BALURGHAT,GEN,,13,83.67,0.11,yes,0,0,2.63,GEWB122039,Local Party,2560,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Education,Home Teacher or Tuition,,,Lok Sabha Election (GE)
